wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1134.1515,0,0.58183,3.0901e-06,164.38,164.96
1134.1614,0,0.58183,3.0903e-06,164.42,165
1134.1713,0,0.58183,3.0906e-06,164.45,165.04
1134.1812,0,0.58183,3.0909e-06,164.49,165.07
1134.1911,0,0.58183,3.0911e-06,164.53,165.11
1134.2010,0,0.58183,3.0914e-06,164.56,165.14
1134.2109,0,0.58183,3.0916e-06,164.6,165.18
1134.2208,0,0.58183,3.0919e-06,164.64,165.22
1134.2307,0,0.58183,3.0922e-06,164.67,165.25
1134.2406,0,0.58183,3.0924e-06,164.71,165.29
1134.2505,0,0.58183,3.0927e-06,164.74,165.33
1134.2604,0,0.58183,3.0929e-06,164.78,165.36
1134.2703,0,0.58183,3.0932e-06,164.82,165.4
1134.2802,0,0.58183,3.0935e-06,164.85,165.44
1134.2901,0,0.58183,3.0937e-06,164.89,165.47
1134.3000,0,0.58183,3.094e-06,164.93,165.51
1134.3099,0,0.58183,3.0942e-06,164.96,165.54
1134.3198,0,0.58183,3.0945e-06,165,165.58
1134.3297,0,0.58183,3.0947e-06,165.03,165.62
1134.3396,0,0.58183,3.095e-06,165.07,165.65
1134.3495,0,0.58183,3.0953e-06,165.11,165.69
1134.3594,0,0.58183,3.0955e-06,165.14,165.73
1134.3693,0,0.58183,3.0958e-06,165.18,165.76
1134.3792,0,0.58183,3.096e-06,165.22,165.8
1134.3891,0,0.58183,3.0963e-06,165.25,165.83
1134.3990,0,0.58183,3.0965e-06,165.29,165.87
1134.4089,0,0.58183,3.0968e-06,165.33,165.91
1134.4188,0,0.58183,3.097e-06,165.36,165.94
1134.4287,0,0.58183,3.0973e-06,165.4,165.98
1134.4386,0,0.58183,3.0976e-06,165.43,166.02
1134.4485,0,0.58183,3.0978e-06,165.47,166.05
1134.4584,0,0.58183,3.0981e-06,165.51,166.09
1134.4683,0,0.58183,3.0983e-06,165.54,166.12
1134.4782,0,0.58183,3.0986e-06,165.58,166.16
1134.4881,0,0.58183,3.0988e-06,165.61,166.2
1134.4980,0,0.58183,3.0991e-06,165.65,166.23
1134.5079,0,0.58183,3.0993e-06,165.69,166.27
1134.5178,0,0.58183,3.0996e-06,165.72,166.31
1134.5277,0,0.58183,3.0998e-06,165.76,166.34
1134.5376,0,0.58183,3.1001e-06,165.8,166.38
1134.5475,0,0.58183,3.1003e-06,165.83,166.42
1134.5574,0,0.58183,3.1006e-06,165.87,166.45
1134.5673,0,0.58183,3.1008e-06,165.91,166.49
1134.5772,0,0.58183,3.1011e-06,165.94,166.52
1134.5871,0,0.58183,3.1013e-06,165.98,166.56
1134.5970,0,0.58183,3.1016e-06,166.02,166.6
1134.6069,0,0.58183,3.1018e-06,166.05,166.63
1134.6168,0,0.58183,3.1021e-06,166.09,166.67
1134.6267,0,0.58183,3.1023e-06,166.13,166.71
1134.6366,0,0.58183,3.1026e-06,166.16,166.74
1134.6465,0,0.58183,3.1028e-06,166.2,166.78
1134.6564,0,0.58183,3.1031e-06,166.23,166.82
1134.6663,0,0.58183,3.1033e-06,166.27,166.85
1134.6762,0,0.58183,3.1035e-06,166.31,166.89
1134.6861,0,0.58183,3.1038e-06,166.34,166.93
1134.6960,0,0.58183,3.104e-06,166.38,166.96
1134.7059,0,0.58183,3.1043e-06,166.42,167
1134.7158,0,0.58183,3.1045e-06,166.45,167.03
1134.7257,0,0.58183,3.1048e-06,166.49,167.07
1134.7356,0,0.58183,3.105e-06,166.53,167.11
1134.7455,0,0.58183,3.1053e-06,166.56,167.14
1134.7554,0,0.58183,3.1055e-06,166.6,167.18
1134.7653,0,0.58183,3.1057e-06,166.63,167.22
1134.7752,0,0.58183,3.106e-06,166.67,167.25
1134.7851,0,0.58183,3.1062e-06,166.71,167.29
1134.7950,0,0.58183,3.1065e-06,166.74,167.33
1134.8049,0,0.58183,3.1067e-06,166.78,167.36
1134.8148,0,0.58183,3.1069e-06,166.82,167.4
1134.8247,0,0.58183,3.1072e-06,166.85,167.43
1134.8346,0,0.58183,3.1074e-06,166.89,167.47
1134.8445,0,0.58183,3.1077e-06,166.93,167.51
1134.8544,0,0.58183,3.1079e-06,166.96,167.54
1134.8643,0,0.58183,3.1081e-06,167,167.58
1134.8742,0,0.58183,3.1084e-06,167.03,167.62
1134.8841,0,0.58183,3.1086e-06,167.07,167.65
1134.8940,0,0.58183,3.1088e-06,167.11,167.69
1134.9039,0,0.58183,3.1091e-06,167.14,167.73
1134.9138,0,0.58183,3.1093e-06,167.18,167.76
1134.9237,0,0.58183,3.1096e-06,167.22,167.8
1134.9336,0,0.58183,3.1098e-06,167.25,167.83
1134.9435,0,0.58183,3.11e-06,167.29,167.87
1134.9534,0,0.58183,3.1103e-06,167.32,167.91
1134.9633,0,0.58183,3.1105e-06,167.36,167.94
1134.9732,0,0.58183,3.1107e-06,167.4,167.98
1134.9831,0,0.58183,3.111e-06,167.43,168.02
1134.9930,0,0.58183,3.1112e-06,167.47,168.05
1135.0029,0,0.58183,3.1114e-06,167.51,168.09
1135.0128,0,0.58183,3.1117e-06,167.54,168.12
1135.0227,0,0.58183,3.1119e-06,167.58,168.16
1135.0326,0,0.58183,3.1121e-06,167.61,168.19
1135.0425,0,0.58183,3.1124e-06,167.65,168.23
1135.0524,0,0.58183,3.1126e-06,167.68,168.26
1135.0623,0,0.58183,3.1128e-06,167.72,168.3
1135.0722,0,0.58183,3.113e-06,167.75,168.33
1135.0821,0,0.58183,3.1133e-06,167.79,168.37
1135.0920,0,0.58183,3.1135e-06,167.82,168.4
1135.1019,0,0.58183,3.1137e-06,167.86,168.44
1135.1118,0,0.58183,3.114e-06,167.89,168.48
1135.1217,0,0.58183,3.1142e-06,167.93,168.51
1135.1316,0,0.58183,3.1144e-06,167.96,168.55
1135.1415,0,0.58183,3.1146e-06,168,168.58
1135.1514,0,0.58183,3.1149e-06,168.03,168.62
1135.1613,0,0.58183,3.1151e-06,168.07,168.65
1135.1712,0,0.58183,3.1153e-06,168.1,168.69
1135.1811,0,0.58183,3.1156e-06,168.14,168.72
1135.1910,0,0.58183,3.1158e-06,168.17,168.76
1135.2009,0,0.58183,3.116e-06,168.21,168.79
1135.2108,0,0.58183,3.1162e-06,168.25,168.83
1135.2207,0,0.58183,3.1165e-06,168.28,168.86
1135.2306,0,0.58183,3.1167e-06,168.32,168.9
1135.2405,0,0.58183,3.1169e-06,168.35,168.93
1135.2504,0,0.58183,3.1171e-06,168.39,168.97
1135.2603,0,0.58183,3.1173e-06,168.42,169
1135.2702,0,0.58183,3.1176e-06,168.46,169.04
1135.2801,0,0.58183,3.1178e-06,168.49,169.07
1135.2900,0,0.58183,3.118e-06,168.53,169.11
1135.2999,0,0.58183,3.1182e-06,168.56,169.14
1135.3098,0,0.58183,3.1185e-06,168.6,169.18
1135.3197,0,0.58183,3.1187e-06,168.63,169.21
1135.3296,0,0.58183,3.1189e-06,168.67,169.25
1135.3395,0,0.58183,3.1191e-06,168.7,169.28
1135.3494,0,0.58183,3.1193e-06,168.74,169.32
1135.3593,0,0.58183,3.1196e-06,168.77,169.35
1135.3692,0,0.58183,3.1198e-06,168.81,169.39
1135.3791,0,0.58183,3.12e-06,168.84,169.42
1135.3890,0,0.58183,3.1202e-06,168.88,169.46
1135.3989,0,0.58183,3.1204e-06,168.91,169.49
1135.4088,0,0.58183,3.1206e-06,168.95,169.53
1135.4187,0,0.58183,3.1209e-06,168.98,169.56
1135.4286,0,0.58183,3.1211e-06,169.02,169.6
1135.4385,0,0.58183,3.1213e-06,169.05,169.63
1135.4484,0,0.58183,3.1215e-06,169.09,169.67
1135.4583,0,0.58183,3.1217e-06,169.12,169.7
1135.4682,0,0.58183,3.1219e-06,169.16,169.74
1135.4781,0,0.58183,3.1222e-06,169.19,169.77
1135.4880,0,0.58183,3.1224e-06,169.23,169.81
1135.4979,0,0.58183,3.1226e-06,169.26,169.84
1135.5078,0,0.58183,3.1228e-06,169.3,169.88
1135.5177,0,0.58183,3.123e-06,169.33,169.91
1135.5276,0,0.58183,3.1232e-06,169.37,169.95
1135.5375,0,0.58183,3.1234e-06,169.4,169.99
1135.5474,0,0.58183,3.1236e-06,169.44,170.02
1135.5573,0,0.58183,3.1238e-06,169.47,170.06
1135.5672,0,0.58183,3.124e-06,169.51,170.09
1135.5771,0,0.58183,3.1243e-06,169.54,170.13
1135.5870,0,0.58183,3.1245e-06,169.58,170.16
1135.5969,0,0.58183,3.1247e-06,169.61,170.2
1135.6068,0,0.58183,3.1249e-06,169.65,170.23
1135.6167,0,0.58183,3.1251e-06,169.69,170.27
1135.6266,0,0.58183,3.1253e-06,169.72,170.3
1135.6365,0,0.58183,3.1255e-06,169.76,170.34
1135.6464,0,0.58183,3.1257e-06,169.79,170.37
1135.6563,0,0.58183,3.1259e-06,169.83,170.41
1135.6662,0,0.58183,3.1261e-06,169.86,170.44
1135.6761,0,0.58183,3.1263e-06,169.9,170.48
1135.6860,0,0.58183,3.1265e-06,169.93,170.51
1135.6959,0,0.58183,3.1267e-06,169.97,170.55
1135.7058,0,0.58183,3.1269e-06,170,170.58
1135.7157,0,0.58183,3.1271e-06,170.04,170.62
1135.7256,0,0.58183,3.1273e-06,170.07,170.65
1135.7355,0,0.58183,3.1275e-06,170.11,170.69
1135.7454,0,0.58183,3.1277e-06,170.14,170.72
1135.7553,0,0.58183,3.1279e-06,170.18,170.76
1135.7652,0,0.58183,3.1281e-06,170.21,170.79
1135.7751,0,0.58183,3.1283e-06,170.25,170.83
1135.7850,0,0.58183,3.1285e-06,170.28,170.86
1135.7949,0,0.58183,3.1287e-06,170.32,170.9
1135.8048,0,0.58183,3.1289e-06,170.35,170.93
1135.8147,0,0.58183,3.1291e-06,170.39,170.97
1135.8246,0,0.58183,3.1293e-06,170.42,171
1135.8345,0,0.58183,3.1295e-06,170.46,171.04
1135.8444,0,0.58183,3.1297e-06,170.49,171.08
1135.8543,0,0.58183,3.1299e-06,170.53,171.11
1135.8642,0,0.58183,3.1301e-06,170.56,171.15
1135.8741,0,0.58183,3.1303e-06,170.6,171.18
1135.8840,0,0.58183,3.1304e-06,170.63,171.22
1135.8939,0,0.58183,3.1306e-06,170.67,171.25
1135.9038,0,0.58183,3.1308e-06,170.7,171.29
1135.9137,0,0.58183,3.131e-06,170.74,171.32
1135.9236,0,0.58183,3.1312e-06,170.77,171.36
1135.9335,0,0.58183,3.1314e-06,170.81,171.39
1135.9434,0,0.58183,3.1316e-06,170.84,171.43
1135.9533,0,0.58183,3.1318e-06,170.88,171.46
1135.9632,0,0.58183,3.132e-06,170.91,171.5
1135.9731,0,0.58183,3.1322e-06,170.95,171.53
1135.9830,0,0.58183,3.1324e-06,170.98,171.57
1135.9929,0,0.58183,3.1325e-06,171.02,171.6
1136.0028,0,0.58183,3.1327e-06,171.05,171.64
1136.0127,0,0.58183,3.1329e-06,171.09,171.67
1136.0226,0,0.58183,3.1331e-06,171.12,171.7
1136.0325,0,0.58183,3.1333e-06,171.15,171.74
1136.0424,0,0.58183,3.1335e-06,171.19,171.77
1136.0523,0,0.58183,3.1337e-06,171.22,171.8
1136.0622,0,0.58183,3.1338e-06,171.25,171.84
1136.0721,0,0.58183,3.134e-06,171.29,171.87
1136.0820,0,0.58183,3.1342e-06,171.32,171.9
1136.0919,0,0.58183,3.1344e-06,171.35,171.94
1136.1018,0,0.58183,3.1346e-06,171.39,171.97
1136.1117,0,0.58183,3.1348e-06,171.42,172
1136.1216,0,0.58183,3.1349e-06,171.46,172.04
1136.1315,0,0.58183,3.1351e-06,171.49,172.07
1136.1414,0,0.58183,3.1353e-06,171.52,172.1
1136.1513,0,0.58183,3.1355e-06,171.56,172.14
1136.1612,0,0.58183,3.1357e-06,171.59,172.17
1136.1711,0,0.58183,3.1358e-06,171.62,172.2
1136.1810,0,0.58183,3.136e-06,171.66,172.24
1136.1909,0,0.58183,3.1362e-06,171.69,172.27
1136.2008,0,0.58183,3.1364e-06,171.72,172.3
1136.2107,0,0.58183,3.1365e-06,171.76,172.34
1136.2206,0,0.58183,3.1367e-06,171.79,172.37
1136.2305,0,0.58183,3.1369e-06,171.82,172.4
1136.2404,0,0.58183,3.1371e-06,171.86,172.44
1136.2503,0,0.58183,3.1373e-06,171.89,172.47
1136.2602,0,0.58183,3.1374e-06,171.92,172.5
1136.2701,0,0.58183,3.1376e-06,171.96,172.54
1136.2800,0,0.58183,3.1378e-06,171.99,172.57
1136.2899,0,0.58183,3.1379e-06,172.02,172.6
1136.2998,0,0.58183,3.1381e-06,172.06,172.64
1136.3097,0,0.58183,3.1383e-06,172.09,172.67
1136.3196,0,0.58183,3.1385e-06,172.12,172.7
1136.3295,0,0.58183,3.1386e-06,172.16,172.74
1136.3394,0,0.58183,3.1388e-06,172.19,172.77
1136.3493,0,0.58183,3.139e-06,172.22,172.8
1136.3592,0,0.58183,3.1391e-06,172.26,172.84
1136.3691,0,0.58183,3.1393e-06,172.29,172.87
1136.3790,0,0.58183,3.1395e-06,172.32,172.9
1136.3889,0,0.58183,3.1396e-06,172.36,172.94
1136.3988,0,0.58183,3.1398e-06,172.39,172.97
1136.4087,0,0.58183,3.14e-06,172.42,173
1136.4186,0,0.58183,3.1401e-06,172.46,173.04
1136.4285,0,0.58183,3.1403e-06,172.49,173.07
1136.4384,0,0.58183,3.1405e-06,172.52,173.1
1136.4483,0,0.58183,3.1406e-06,172.55,173.14
1136.4582,0,0.58183,3.1408e-06,172.59,173.17
1136.4681,0,0.58183,3.141e-06,172.62,173.2
1136.4780,0,0.58183,3.1411e-06,172.65,173.24
1136.4879,0,0.58183,3.1413e-06,172.69,173.27
1136.4978,0,0.58183,3.1415e-06,172.72,173.3
1136.5077,0,0.58183,3.1416e-06,172.75,173.34
1136.5176,0,0.58183,3.1418e-06,172.79,173.37
1136.5275,0,0.58183,3.1419e-06,172.82,173.4
1136.5374,0,0.58183,3.1421e-06,172.85,173.44
1136.5473,0,0.58183,3.1423e-06,172.89,173.47
1136.5572,0,0.58183,3.1424e-06,172.92,173.5
1136.5671,0,0.58183,3.1426e-06,172.95,173.54
1136.5770,0,0.58183,3.1427e-06,172.99,173.57
1136.5869,0,0.58183,3.1429e-06,173.02,173.6
1136.5968,0,0.58183,3.143e-06,173.05,173.63
1136.6067,0,0.58183,3.1432e-06,173.09,173.67
1136.6166,0,0.58183,3.1433e-06,173.12,173.7
1136.6265,0,0.58183,3.1435e-06,173.15,173.73
1136.6364,0,0.58183,3.1437e-06,173.19,173.77
1136.6463,0,0.58183,3.1438e-06,173.22,173.8
1136.6562,0,0.58183,3.144e-06,173.25,173.83
1136.6661,0,0.58183,3.1441e-06,173.29,173.87
1136.6760,0,0.58183,3.1443e-06,173.32,173.9
1136.6859,0,0.58183,3.1444e-06,173.35,173.93
1136.6958,0,0.58183,3.1446e-06,173.38,173.97
1136.7057,0,0.58183,3.1447e-06,173.42,174
1136.7156,0,0.58183,3.1449e-06,173.45,174.03
1136.7255,0,0.58183,3.145e-06,173.48,174.07
1136.7354,0,0.58183,3.1452e-06,173.52,174.1
1136.7453,0,0.58183,3.1453e-06,173.55,174.13
1136.7552,0,0.58183,3.1455e-06,173.58,174.16
1136.7651,0,0.58183,3.1456e-06,173.62,174.2
1136.7750,0,0.58183,3.1458e-06,173.65,174.23
1136.7849,0,0.58183,3.1459e-06,173.68,174.26
1136.7948,0,0.58183,3.1461e-06,173.72,174.3
1136.8047,0,0.58183,3.1462e-06,173.75,174.33
1136.8146,0,0.58183,3.1464e-06,173.78,174.36
1136.8245,0,0.58183,3.1465e-06,173.81,174.4
1136.8344,0,0.58183,3.1467e-06,173.85,174.43
1136.8443,0,0.58183,3.1468e-06,173.88,174.46
1136.8542,0,0.58183,3.1469e-06,173.91,174.5
1136.8641,0,0.58183,3.1471e-06,173.95,174.53
1136.8740,0,0.58183,3.1472e-06,173.98,174.56
1136.8839,0,0.58183,3.1474e-06,174.01,174.59
1136.8938,0,0.58183,3.1475e-06,174.05,174.63
1136.9037,0,0.58183,3.1477e-06,174.08,174.66
1136.9136,0,0.58183,3.1478e-06,174.11,174.69
1136.9235,0,0.58183,3.1479e-06,174.14,174.73
1136.9334,0,0.58183,3.1481e-06,174.18,174.76
1136.9433,0,0.58183,3.1482e-06,174.21,174.79
1136.9532,0,0.58183,3.1484e-06,174.24,174.83
1136.9631,0,0.58183,3.1485e-06,174.28,174.86
1136.9730,0,0.58183,3.1487e-06,174.31,174.89
1136.9829,0,0.58183,3.1488e-06,174.34,174.92
1136.9928,0,0.58183,3.1489e-06,174.38,174.96
1137.0027,0,0.58183,3.1491e-06,174.41,174.99
1137.0126,0,0.58183,3.1492e-06,174.44,175.02
1137.0225,0,0.58183,3.1494e-06,174.47,175.05
1137.0324,0,0.58183,3.1495e-06,174.5,175.09
1137.0423,0,0.58183,3.1496e-06,174.54,175.12
1137.0522,0,0.58183,3.1498e-06,174.57,175.15
1137.0621,0,0.58183,3.1499e-06,174.6,175.18
1137.0720,0,0.58183,3.15e-06,174.63,175.21
1137.0819,0,0.58183,3.1502e-06,174.66,175.25
1137.0918,0,0.58183,3.1503e-06,174.7,175.28
1137.1017,0,0.58183,3.1505e-06,174.73,175.31
1137.1116,0,0.58183,3.1506e-06,174.76,175.34
1137.1215,0,0.58183,3.1507e-06,174.79,175.37
1137.1314,0,0.58183,3.1509e-06,174.82,175.41
1137.1413,0,0.58183,3.151e-06,174.86,175.44
1137.1512,0,0.58183,3.1511e-06,174.89,175.47
1137.1611,0,0.58183,3.1513e-06,174.92,175.5
1137.1710,0,0.58183,3.1514e-06,174.95,175.53
1137.1809,0,0.58183,3.1515e-06,174.98,175.57
1137.1908,0,0.58183,3.1517e-06,175.02,175.6
1137.2007,0,0.58183,3.1518e-06,175.05,175.63
1137.2106,0,0.58183,3.1519e-06,175.08,175.66
1137.2205,0,0.58183,3.1521e-06,175.11,175.69
1137.2304,0,0.58183,3.1522e-06,175.14,175.73
1137.2403,0,0.58183,3.1523e-06,175.18,175.76
1137.2502,0,0.58183,3.1524e-06,175.21,175.79
1137.2601,0,0.58183,3.1526e-06,175.24,175.82
1137.2700,0,0.58183,3.1527e-06,175.27,175.85
1137.2799,0,0.58183,3.1528e-06,175.3,175.89
1137.2898,0,0.58183,3.153e-06,175.34,175.92
1137.2997,0,0.58183,3.1531e-06,175.37,175.95
1137.3096,0,0.58183,3.1532e-06,175.4,175.98
1137.3195,0,0.58183,3.1534e-06,175.43,176.01
1137.3294,0,0.58183,3.1535e-06,175.46,176.04
1137.3393,0,0.58183,3.1536e-06,175.49,176.08
1137.3492,0,0.58183,3.1537e-06,175.53,176.11
1137.3591,0,0.58183,3.1539e-06,175.56,176.14
1137.3690,0,0.58183,3.154e-06,175.59,176.17
1137.3789,0,0.58183,3.1541e-06,175.62,176.2
1137.3888,0,0.58183,3.1542e-06,175.65,176.24
1137.3987,0,0.58183,3.1544e-06,175.69,176.27
1137.4086,0,0.58183,3.1545e-06,175.72,176.3
1137.4185,0,0.58183,3.1546e-06,175.75,176.33
1137.4284,0,0.58183,3.1547e-06,175.78,176.36
1137.4383,0,0.58183,3.1549e-06,175.81,176.39
1137.4482,0,0.58183,3.155e-06,175.84,176.43
1137.4581,0,0.58183,3.1551e-06,175.88,176.46
1137.4680,0,0.58183,3.1552e-06,175.91,176.49
1137.4779,0,0.58183,3.1554e-06,175.94,176.52
1137.4878,0,0.58183,3.1555e-06,175.97,176.55
1137.4977,0,0.58183,3.1556e-06,176,176.59
1137.5076,0,0.58183,3.1557e-06,176.04,176.62
1137.5175,0,0.58183,3.1558e-06,176.07,176.65
1137.5274,0,0.58183,3.156e-06,176.1,176.68
1137.5373,0,0.58183,3.1561e-06,176.13,176.71
1137.5472,0,0.58183,3.1562e-06,176.16,176.75
1137.5571,0,0.58183,3.1563e-06,176.2,176.78
1137.5670,0,0.58183,3.1564e-06,176.23,176.81
1137.5769,0,0.58183,3.1566e-06,176.26,176.84
1137.5868,0,0.58183,3.1567e-06,176.29,176.87
1137.5967,0,0.58183,3.1568e-06,176.32,176.91
1137.6066,0,0.58183,3.1569e-06,176.36,176.94
1137.6165,0,0.58183,3.157e-06,176.39,176.97
1137.6264,0,0.58183,3.1571e-06,176.42,177
1137.6363,0,0.58183,3.1573e-06,176.45,177.03
1137.6462,0,0.58183,3.1574e-06,176.48,177.07
1137.6561,0,0.58183,3.1575e-06,176.52,177.1
1137.6660,0,0.58183,3.1576e-06,176.55,177.13
1137.6759,0,0.58183,3.1577e-06,176.58,177.16
1137.6858,0,0.58183,3.1578e-06,176.61,177.19
1137.6957,0,0.58183,3.1579e-06,176.64,177.23
1137.7056,0,0.58183,3.1581e-06,176.68,177.26
1137.7155,0,0.58183,3.1582e-06,176.71,177.29
1137.7254,0,0.58183,3.1583e-06,176.74,177.32
1137.7353,0,0.58183,3.1584e-06,176.77,177.35
1137.7452,0,0.58183,3.1585e-06,176.8,177.39
1137.7551,0,0.58183,3.1586e-06,176.84,177.42
1137.7650,0,0.58183,3.1587e-06,176.87,177.45
1137.7749,0,0.58183,3.1588e-06,176.9,177.48
1137.7848,0,0.58183,3.159e-06,176.93,177.51
1137.7947,0,0.58183,3.1591e-06,176.96,177.54
1137.8046,0,0.58183,3.1592e-06,176.99,177.58
1137.8145,0,0.58183,3.1593e-06,177.03,177.61
1137.8244,0,0.58183,3.1594e-06,177.06,177.64
1137.8343,0,0.58183,3.1595e-06,177.09,177.67
1137.8442,0,0.58183,3.1596e-06,177.12,177.7
1137.8541,0,0.58183,3.1597e-06,177.15,177.74
1137.8640,0,0.58183,3.1598e-06,177.19,177.77
1137.8739,0,0.58183,3.16e-06,177.22,177.8
1137.8838,0,0.58183,3.1601e-06,177.25,177.83
1137.8937,0,0.58183,3.1602e-06,177.28,177.86
1137.9036,0,0.58183,3.1603e-06,177.31,177.9
1137.9135,0,0.58183,3.1604e-06,177.35,177.93
1137.9234,0,0.58183,3.1605e-06,177.38,177.96
1137.9333,0,0.58183,3.1606e-06,177.41,177.99
1137.9432,0,0.58183,3.1607e-06,177.44,178.02
1137.9531,0,0.58183,3.1608e-06,177.47,178.05
1137.9630,0,0.58183,3.1609e-06,177.5,178.09
1137.9729,0,0.58183,3.161e-06,177.54,178.12
1137.9828,0,0.58183,3.1611e-06,177.57,178.15
1137.9927,0,0.58183,3.1612e-06,177.6,178.18
1138.0026,0,0.58183,3.1613e-06,177.63,178.21
1138.0125,0,0.58183,3.1614e-06,177.66,178.24
1138.0224,0,0.58183,3.1616e-06,177.69,178.28
1138.0323,0,0.58183,3.1617e-06,177.72,178.31
1138.0422,0,0.58183,3.1618e-06,177.76,178.34
1138.0521,0,0.58183,3.1619e-06,177.79,178.37
1138.0620,0,0.58183,3.162e-06,177.82,178.4
1138.0719,0,0.58183,3.1621e-06,177.85,178.43
1138.0818,0,0.58183,3.1622e-06,177.88,178.46
1138.0917,0,0.58183,3.1623e-06,177.91,178.49
1138.1016,0,0.58183,3.1624e-06,177.94,178.53
1138.1115,0,0.58183,3.1625e-06,177.97,178.56
1138.1214,0,0.58183,3.1626e-06,178.01,178.59
1138.1313,0,0.58183,3.1627e-06,178.04,178.62
1138.1412,0,0.58183,3.1628e-06,178.07,178.65
1138.1511,0,0.58183,3.1629e-06,178.1,178.68
1138.1610,0,0.58183,3.163e-06,178.13,178.71
1138.1709,0,0.58183,3.1631e-06,178.16,178.74
1138.1808,0,0.58183,3.1632e-06,178.19,178.77
1138.1907,0,0.58183,3.1633e-06,178.22,178.81
1138.2006,0,0.58183,3.1634e-06,178.25,178.84
1138.2105,0,0.58183,3.1635e-06,178.29,178.87
1138.2204,0,0.58183,3.1636e-06,178.32,178.9
1138.2303,0,0.58183,3.1637e-06,178.35,178.93
1138.2402,0,0.58183,3.1638e-06,178.38,178.96
1138.2501,0,0.58183,3.1639e-06,178.41,178.99
1138.2600,0,0.58183,3.164e-06,178.44,179.02
1138.2699,0,0.58183,3.1641e-06,178.47,179.05
1138.2798,0,0.58183,3.1642e-06,178.5,179.09
1138.2897,0,0.58183,3.1643e-06,178.53,179.12
1138.2996,0,0.58183,3.1644e-06,178.57,179.15
1138.3095,0,0.58183,3.1645e-06,178.6,179.18
1138.3194,0,0.58183,3.1646e-06,178.63,179.21
1138.3293,0,0.58183,3.1647e-06,178.66,179.24
1138.3392,0,0.58183,3.1648e-06,178.69,179.27
1138.3491,0,0.58183,3.1649e-06,178.72,179.3
1138.3590,0,0.58183,3.165e-06,178.75,179.33
1138.3689,0,0.58183,3.1651e-06,178.78,179.37
1138.3788,0,0.58183,3.1652e-06,178.81,179.4
1138.3887,0,0.58183,3.1652e-06,178.85,179.43
1138.3986,0,0.58183,3.1653e-06,178.88,179.46
1138.4085,0,0.58183,3.1654e-06,178.91,179.49
1138.4184,0,0.58183,3.1655e-06,178.94,179.52
1138.4283,0,0.58183,3.1656e-06,178.97,179.55
1138.4382,0,0.58183,3.1657e-06,179,179.58
1138.4481,0,0.58183,3.1658e-06,179.03,179.61
1138.4580,0,0.58183,3.1659e-06,179.06,179.64
1138.4679,0,0.58183,3.166e-06,179.09,179.67
1138.4778,0,0.58183,3.1661e-06,179.12,179.71
1138.4877,0,0.58183,3.1662e-06,179.16,179.74
1138.4976,0,0.58183,3.1663e-06,179.19,179.77
1138.5075,0,0.58183,3.1664e-06,179.22,179.8
1138.5174,0,0.58183,3.1664e-06,179.25,179.83
1138.5273,0,0.58183,3.1665e-06,179.28,179.86
1138.5372,0,0.58183,3.1666e-06,179.31,179.89
1138.5471,0,0.58183,3.1667e-06,179.34,179.92
1138.5570,0,0.58183,3.1668e-06,179.37,179.96
1138.5669,0,0.58183,3.1669e-06,179.4,179.99
1138.5768,0,0.58183,3.167e-06,179.44,180.02
1138.5867,0,0.58183,3.1671e-06,179.47,180.05
1138.5966,0,0.58183,3.1672e-06,179.5,180.08
1138.6065,0,0.58183,3.1672e-06,179.53,180.11
1138.6164,0,0.58183,3.1673e-06,179.56,180.14
1138.6263,0,0.58183,3.1674e-06,179.59,180.17
1138.6362,0,0.58183,3.1675e-06,179.62,180.2
1138.6461,0,0.58183,3.1676e-06,179.65,180.24
1138.6560,0,0.58183,3.1677e-06,179.69,180.27
1138.6659,0,0.58183,3.1678e-06,179.72,180.3
1138.6758,0,0.58183,3.1678e-06,179.75,180.33
1138.6857,0,0.58183,3.1679e-06,179.78,180.36
1138.6956,0,0.58183,3.168e-06,179.81,180.39
1138.7055,0,0.58183,3.1681e-06,179.84,180.42
1138.7154,0,0.58183,3.1682e-06,179.87,180.45
1138.7253,0,0.58183,3.1683e-06,179.9,180.49
1138.7352,0,0.58183,3.1683e-06,179.93,180.52
1138.7451,0,0.58183,3.1684e-06,179.97,180.55
1138.7550,0,0.58183,3.1685e-06,180,180.58
1138.7649,0,0.58183,3.1686e-06,180.03,180.61
1138.7748,0,0.58183,3.1687e-06,180.06,180.64
1138.7847,0,0.58183,3.1688e-06,180.09,180.67
1138.7946,0,0.58183,3.1688e-06,180.12,180.7
1138.8045,0,0.58183,3.1689e-06,180.15,180.73
1138.8144,0,0.58183,3.169e-06,180.18,180.76
1138.8243,0,0.58183,3.1691e-06,180.21,180.8
1138.8342,0,0.58183,3.1692e-06,180.25,180.83
1138.8441,0,0.58183,3.1692e-06,180.28,180.86
1138.8540,0,0.58183,3.1693e-06,180.31,180.89
1138.8639,0,0.58183,3.1694e-06,180.34,180.92
1138.8738,0,0.58183,3.1695e-06,180.37,180.95
1138.8837,0,0.58183,3.1696e-06,180.4,180.98
1138.8936,0,0.58183,3.1696e-06,180.43,181.01
1138.9035,0,0.58183,3.1697e-06,180.46,181.04
1138.9134,0,0.58183,3.1698e-06,180.49,181.08
1138.9233,0,0.58183,3.1699e-06,180.52,181.11
1138.9332,0,0.58183,3.17e-06,180.56,181.14
